DracoX  259.808203826 57.938868534 PA=0.0
    556711 17:18:06.250 57:48:047.70 2000.0 22.756   I    1 2
    666161 17:18:06.250 57:58:019.00 2000.0 19.195   I    1 2
    705231 17:18:06.250 58:01:042.90 2000.0 24.150   I    1 2
    707099 17:18:06.290 58:01:055.30 2000.0 18.251   I  482 1
    645732 17:18:06.310 57:56:047.60 2000.0 24.651   I    1 2
    693093 17:18:06.370 58:00:029.40 2000.0 22.975   I    1 2
    725481 17:18:06.390 58:04:002.60 2000.0 22.204   I    1 2
    649874 17:18:06.430 57:57:005.90 2000.0 23.390   I    1 2
    602146 17:18:06.480 57:53:017.60 2000.0 24.163   I    1 2
    680277 17:18:06.510 57:59:023.80 2000.0 23.272   I    1 2
    708901 17:18:06.530 58:02:007.90 2000.0 22.219   I    1 2
    542640 17:18:06.540 57:47:017.80 2000.0 22.232   I    1 2
    583119 17:18:06.540 57:51:027.60 2000.0 13.961   I    1 2
    733353 17:18:06.560 58:04:059.40 2000.0 24.310   I    1 2
    703763 17:18:06.590 58:01:033.30 2000.0 23.972   I    1 2
    642772 17:18:06.660 57:56:034.80 2000.0 23.021   I    1 2
    656419 17:18:06.660 57:57:035.00 2000.0 22.220   I    1 2
    721832 17:18:06.660 58:03:038.00 2000.0 24.745   I    1 2
    640007 17:18:06.670 57:56:022.90 2000.0 23.253   I    1 2
    596846 17:18:06.690 57:52:046.50 2000.0 23.971   I    1 2
    646456 17:18:06.750 57:56:050.80 2000.0 24.589   I    1 2
    725153 17:18:06.770 58:04:000.40 2000.0 22.039   I    1 2
    545842 17:18:06.900 57:47:039.00 2000.0 23.898   I    1 2
    600359 17:18:06.940 57:53:007.50 2000.0 23.553   I    1 2
    608606 17:18:07.230 57:53:055.30 2000.0 23.195   I    1 2
    734870 17:18:07.230 58:05:009.90 2000.0 16.372   I   -2 2
    600763 17:18:07.240 57:53:009.80 2000.0 23.724   I    1 2
    677672 17:18:07.300 57:59:011.80 2000.0 22.137   I    1 2
    538707 17:18:07.330 57:46:052.30 2000.0 24.157   I    1 2
    675140 17:18:07.330 57:59:000.20 2000.0 22.463   I    1 2
    544134 17:18:07.340 57:47:027.40 2000.0 22.903   I    1 2
    588521 17:18:07.400 57:51:059.00 2000.0 23.898   I    1 2
    562460 17:18:07.430 57:49:023.10 2000.0 23.760   I    1 2
    667073 17:18:07.480 57:58:023.30 2000.0 23.661   I    1 2
    569426 17:18:07.510 57:50:005.80 2000.0 15.610   I   -2 2
    633649 17:18:07.570 57:55:056.00 2000.0 18.607   I    1 2
    680083 17:18:07.610 57:59:022.90 2000.0 21.540   I    1 2
    602660 17:18:07.620 57:53:020.80 2000.0 20.656   I    1 2
    673787 17:18:07.670 57:58:054.10 2000.0 15.841   I   -2 2
    617519 17:18:07.720 57:54:042.70 2000.0 21.316   I    1 2
    668842 17:18:07.760 57:58:031.70 2000.0 23.870   I    1 2
    678308 17:18:07.800 57:59:014.70 2000.0 19.108   I  481 1
    560803 17:18:07.820 57:49:012.50 2000.0 23.969   I    1 2
    598774 17:18:07.850 57:52:057.80 2000.0 21.947   I    1 2
    692003 17:18:07.900 58:00:022.80 2000.0 17.389   I   -2 2
    637586 17:18:07.910 57:56:012.80 2000.0 17.555   I   -2 2
    710865 17:18:07.950 58:02:021.60 2000.0 14.598   I    1 2
    725454 17:18:07.950 58:04:002.50 2000.0 20.865   I    1 2
    705826 17:18:08.070 58:01:046.80 2000.0 16.259   I   -2 2
    591488 17:18:08.080 57:52:016.50 2000.0 23.745   I    1 2
    708673 17:18:08.080 58:02:006.20 2000.0 23.071   I    1 2
    658583 17:18:08.100 57:57:044.40 2000.0 24.609   I    1 2
    555987 17:18:08.120 57:48:043.10 2000.0 19.548   I    1 2
    707180 17:18:08.180 58:01:056.00 2000.0 22.961   I    1 2
    684813 17:18:08.200 57:59:045.80 2000.0 24.575   I    1 2
    716616 17:18:08.240 58:03:001.80 2000.0 24.678   I    1 2
    536663 17:18:08.290 57:46:037.50 2000.0 22.569   I    1 2
    690460 17:18:08.290 58:00:014.50 2000.0 21.583   I    1 2
    688181 17:18:08.300 58:00:002.50 2000.0 19.460   I    1 2
    592950 17:18:08.310 57:52:025.10 2000.0 24.234   I    1 2
    695114 17:18:08.310 58:00:041.60 2000.0 20.167   I    1 2
    592074 17:18:08.490 57:52:020.00 2000.0 22.981   I    1 2
    542777 17:18:08.510 57:47:018.70 2000.0 22.939   I    1 2
    598558 17:18:08.510 57:52:056.50 2000.0 24.252   I    1 2
    566406 17:18:08.520 57:49:047.70 2000.0 23.510   I    1 2
    709080 17:18:08.540 58:02:009.20 2000.0 24.975   I    1 2
    709434 17:18:08.540 58:02:011.60 2000.0 23.577   I    1 2
    660395 17:18:08.640 57:57:052.50 2000.0 23.282   I    1 2
    590524 17:18:08.680 57:52:010.70 2000.0 22.488   I    1 2
    704646 17:18:08.690 58:01:039.10 2000.0 23.184   I    1 2
    600947 17:18:08.710 57:53:010.80 2000.0 23.044   I    1 2
    599724 17:18:08.720 57:53:003.60 2000.0 19.642   I    1 2
    688158 17:18:08.720 58:00:002.40 2000.0 22.609   I    1 2
    573288 17:18:08.770 57:50:029.30 2000.0 23.758   I    1 2
    568273 17:18:08.790 57:49:059.10 2000.0 23.625   I    1 2
    547530 17:18:08.810 57:47:050.10 2000.0 23.933   I    1 2
    552862 17:18:08.810 57:48:023.60 2000.0 24.204   I    1 2
    706439 17:18:08.810 58:01:050.90 2000.0 23.564   I    1 2
    657141 17:18:08.850 57:57:038.10 2000.0 23.705   I    1 2
    713990 17:18:08.850 58:02:042.70 2000.0 24.290   I    1 2
    702560 17:18:09.000 58:01:026.10 2000.0 23.630   I    1 2
    723160 17:18:09.080 58:03:046.50 2000.0 21.286   I    1 2
    582476 17:18:09.100 57:51:024.10 2000.0 23.518   I    1 2
    732528 17:18:09.260 58:04:053.90 2000.0 19.353   I    1 2
    700855 17:18:09.300 58:01:016.00 2000.0 22.800   I    1 2
    582590 17:18:09.310 57:51:024.60 2000.0 23.518   I    1 2
    614788 17:18:09.360 57:54:028.30 2000.0 23.897   I    1 2
    591670 17:18:09.400 57:52:017.50 2000.0 23.100   I    1 2
    709948 17:18:09.470 58:02:015.20 2000.0 23.322   I    1 2
    602338 17:18:09.480 57:53:018.70 2000.0 23.533   I    1 2
    668373 17:18:09.490 57:58:029.30 2000.0 23.422   I    1 2
    725034 17:18:09.490 58:03:059.60 2000.0 23.872   I    1 2
    705317 17:18:09.510 58:01:043.40 2000.0 23.240   I    1 2
    686847 17:18:09.660 57:59:055.80 2000.0 21.509   I    1 2
    692590 17:18:09.760 58:00:026.20 2000.0 24.349   I    1 2
    693690 17:18:09.780 58:00:033.00 2000.0 23.176   I    1 2
    583885 17:18:09.790 57:51:031.80 2000.0 24.227   I    1 2
    666122 17:18:09.830 57:58:018.80 2000.0 24.297   I    1 2
    613740 17:18:09.850 57:54:022.90 2000.0 24.211   I    1 2
    612422 17:18:09.910 57:54:016.20 2000.0 24.137   I    1 2
    606100 17:18:09.970 57:53:041.00 2000.0 23.827   I    1 2
    651565 17:18:09.980 57:57:013.00 2000.0 23.872   I    1 2
    546409 17:18:09.990 57:47:042.70 2000.0 23.123   I    1 2
    692805 17:18:10.000 58:00:027.60 2000.0 24.349   I    1 2
    554096 17:18:10.080 57:48:031.60 2000.0 23.382   I    1 2
    536775 17:18:10.100 57:46:038.30 2000.0 18.295   I   -2 2
    604969 17:18:10.110 57:53:034.60 2000.0 23.848   I    1 2
    700014 17:18:10.120 58:01:011.20 2000.0 23.182   I    1 2
    708032 17:18:10.120 58:02:001.80 2000.0 21.787   I    1 2
    556427 17:18:10.160 57:48:045.80 2000.0 20.789   I    1 2
    562787 17:18:10.210 57:49:025.00 2000.0 23.401   I    1 2
    678911 17:18:10.250 57:59:017.60 2000.0 24.078   I    1 2
    575679 17:18:10.260 57:50:043.80 2000.0 24.191   I    1 2
    651938 17:18:10.270 57:57:014.70 2000.0 23.658   I    1 2
    638830 17:18:10.300 57:56:018.10 2000.0 18.773   I    1 2
    705933 17:18:10.310 58:01:047.50 2000.0 19.580   I    1 2
    693605 17:18:10.330 58:00:032.50 2000.0 25.104   I    1 2
    658755 17:18:10.360 57:57:045.10 2000.0 22.353   I    1 2
    590209 17:18:10.390 57:52:009.00 2000.0 15.963   I   -2 2
    554434 17:18:10.400 57:48:033.70 2000.0 21.409   I    1 2
    694360 17:18:10.400 58:00:037.10 2000.0 20.125   I    1 2
    664114 17:18:10.450 57:58:009.40 2000.0 23.839   I    1 2
    592996 17:18:10.460 57:52:025.40 2000.0 20.995   I    1 2
    564017 17:18:10.500 57:49:032.60 2000.0 21.598   I    1 2
    647792 17:18:10.510 57:56:056.70 2000.0 24.785   I    1 2
    566909 17:18:10.520 57:49:050.70 2000.0 23.417   I    1 2
    585095 17:18:10.520 57:51:038.60 2000.0 21.724   I    1 2
    617802 17:18:10.560 57:54:044.00 2000.0 20.133   I    1 2
    650009 17:18:10.600 57:57:006.50 2000.0 23.224   I    1 2
    714903 17:18:10.610 58:02:049.30 2000.0 17.794   I   -2 2
    719749 17:18:10.630 58:03:023.60 2000.0 23.552   I    1 2
    652716 17:18:10.660 57:57:017.90 2000.0 22.990   I    1 2
    731499 17:18:10.690 58:04:046.70 2000.0 23.792   I    1 2
    674756 17:18:10.700 57:58:058.40 2000.0 24.713   I    1 2
    582790 17:18:10.710 57:51:025.70 2000.0 23.673   I    1 2
    734387 17:18:10.710 58:05:006.50 2000.0 23.624   I    1 2
    687352 17:18:10.730 57:59:058.30 2000.0 23.874   I    1 2
    553551 17:18:10.750 57:48:028.20 2000.0 23.811   I    1 2
    573583 17:18:10.750 57:50:031.00 2000.0 18.932   I  482 1
    643613 17:18:10.770 57:56:038.60 2000.0 21.975   I    1 2
    726304 17:18:10.770 58:04:008.60 2000.0 23.656   I    1 2
    673315 17:18:10.780 57:58:052.00 2000.0 23.806   I    1 2
    733241 17:18:10.820 58:04:058.60 2000.0 19.336   I    1 2
    568245 17:18:10.890 57:49:059.00 2000.0 24.111   I    1 2
    571053 17:18:10.910 57:50:015.60 2000.0 24.189   I    1 2
    647701 17:18:10.920 57:56:056.20 2000.0 22.258   I    1 2
    698444 17:18:10.930 58:01:002.00 2000.0 23.481   I    1 2
    598657 17:18:10.950 57:52:057.10 2000.0 23.901   I    1 2
    569476 17:18:11.020 57:50:006.00 2000.0 22.935   I    1 2
    607341 17:18:11.070 57:53:048.10 2000.0 24.214   I    1 2
    538370 17:18:11.090 57:46:049.90 2000.0 20.337   I    1 2
    538847 17:18:11.130 57:46:053.30 2000.0 19.528   I    1 2
    701733 17:18:11.150 58:01:021.20 2000.0 25.017   I    1 2
    653683 17:18:11.230 57:57:022.20 2000.0 24.401   I    1 2
    712828 17:18:11.240 58:02:034.60 2000.0 22.950   I    1 2
    556449 17:18:11.320 57:48:046.00 2000.0 24.170   I    1 2
    676412 17:18:11.350 57:59:005.90 2000.0 24.125   I    1 2
    587294 17:18:11.360 57:51:051.60 2000.0 22.160   I    1 2
    631326 17:18:11.380 57:55:045.80 2000.0 24.319   I    1 2
    684270 17:18:11.400 57:59:043.00 2000.0 20.376   I    1 2
    541651 17:18:11.470 57:47:011.40 2000.0 21.888   I    1 2
    675642 17:18:11.490 57:59:002.40 2000.0 24.329   I    1 2
    699812 17:18:11.700 58:01:010.00 2000.0 19.425   I    1 2
    551864 17:18:11.710 57:48:017.70 2000.0 20.746   I    1 2
    732028 17:18:11.720 58:04:050.40 2000.0 22.763   I    1 2
    670578 17:18:11.770 57:58:039.90 2000.0 24.479   I    1 2
    587437 17:18:11.780 57:51:052.50 2000.0 24.078   I    1 2
    720806 17:18:11.790 58:03:031.40 2000.0 22.774   I    1 2
    605389 17:18:11.810 57:53:037.10 2000.0 24.360   I    1 2
    705895 17:18:11.810 58:01:047.20 2000.0 24.142   I    1 2
    608924 17:18:11.850 57:53:057.10 2000.0 23.731   I    1 2
    666362 17:18:11.890 57:58:019.90 2000.0 23.913   I    1 2
    530927 17:18:11.900 57:45:014.80 2000.0 20.677   I    1 2
    583004 17:18:11.910 57:51:027.10 2000.0 15.988   I   -2 2
    711173 17:18:11.940 58:02:023.70 2000.0 24.454   I    1 2
    706872 17:18:11.970 58:01:053.80 2000.0 23.350   I    1 2
    558696 17:18:12.100 57:48:059.10 2000.0 22.870   I    1 2
    683119 17:18:12.200 57:59:037.40 2000.0 16.623   I    1 2
    600387 17:18:12.250 57:53:007.70 2000.0 24.628   I    1 2
    660649 17:18:12.250 57:57:053.70 2000.0 21.285   I    1 2
    621575 17:18:12.280 57:55:001.40 2000.0 22.430   I    1 2
    630072 17:18:12.310 57:55:040.30 2000.0 24.576   I    1 2
    704032 17:18:12.330 58:01:035.20 2000.0 24.595   I    1 2
    721949 17:18:12.330 58:03:038.80 2000.0 22.275   I    1 2
    618200 17:18:12.400 57:54:045.90 2000.0 22.476   I    1 2
    706601 17:18:12.410 58:01:051.90 2000.0 24.543   I    1 2
    651540 17:18:12.450 57:57:012.90 2000.0 24.635   I    1 2
    679081 17:18:12.500 57:59:018.50 2000.0 24.427   I    1 2
    690586 17:18:12.500 58:00:015.20 2000.0 22.419   I    1 2
    559881 17:18:12.510 57:49:006.60 2000.0 23.586   I    1 2
    544839 17:18:12.540 57:47:032.10 2000.0 22.403   I    1 2
    556250 17:18:12.540 57:48:044.70 2000.0 23.740   I    1 2
    730882 17:18:12.570 58:04:042.20 2000.0 23.928   I    1 2
    674554 17:18:12.580 57:58:057.40 2000.0 23.739   I    1 2
    641896 17:18:12.720 57:56:031.00 2000.0 23.608   I    1 2
    658152 17:18:12.740 57:57:042.60 2000.0 24.177   I    1 2
    571336 17:18:12.750 57:50:017.30 2000.0 23.664   I    1 2
    593696 17:18:12.770 57:52:029.50 2000.0 23.224   I    1 2
    605379 17:18:12.820 57:53:037.00 2000.0 23.844   I    1 2
    715767 17:18:12.850 58:02:055.50 2000.0 17.594   I    1 2
    692827 17:18:12.860 58:00:027.70 2000.0 24.249   I    1 2
    690770 17:18:12.930 58:00:016.20 2000.0 23.687   I    1 2
    673425 17:18:12.950 57:58:052.50 2000.0 23.591   I    1 2
    613398 17:18:12.990 57:54:021.20 2000.0 22.591   I    1 2
    701228 17:18:12.990 58:01:018.30 2000.0 23.900   I    1 2
    569912 17:18:13.020 57:50:008.70 2000.0 23.629   I    1 2
    603795 17:18:13.040 57:53:027.70 2000.0 19.705   I    1 2
    703625 17:18:13.070 58:01:032.40 2000.0 23.001   I    1 2
    615724 17:18:13.280 57:54:033.50 2000.0 23.958   I    1 2
    708832 17:18:13.360 58:02:007.40 2000.0 23.452   I    1 2
    590082 17:18:13.540 57:52:008.40 2000.0 22.310   I    1 2
    604451 17:18:13.610 57:53:031.60 2000.0 22.921   I    1 2
    664115 17:18:13.660 57:58:009.40 2000.0 22.545   I    1 2
    625672 17:18:13.740 57:55:020.20 2000.0 14.698   I    1 2
    580961 17:18:13.760 57:51:015.20 2000.0 23.142   I    1 2
    580007 17:18:13.840 57:51:009.60 2000.0 24.036   I    1 2
    574437 17:18:13.870 57:50:036.10 2000.0 22.373   I    1 2
    656238 17:18:13.870 57:57:034.10 2000.0 24.342   I    1 2
    578007 17:18:13.880 57:50:058.40 2000.0 24.364   I    1 2
    672604 17:18:13.910 57:58:049.10 2000.0 24.299   I    1 2
    688868 17:18:13.910 58:00:006.00 2000.0 22.702   I    1 2
    582017 17:18:13.930 57:51:021.30 2000.0 23.677   I    1 2
    620624 17:18:13.960 57:54:057.10 2000.0 24.013   I    1 2
    538995 17:18:13.970 57:46:054.30 2000.0 20.862   I    1 2
    638101 17:18:13.970 57:56:015.00 2000.0 19.436   I  481 1
    678862 17:18:14.000 57:59:017.40 2000.0 24.565   I    1 2
    694589 17:18:14.040 58:00:038.40 2000.0 24.706   I    1 2
    615808 17:18:14.070 57:54:033.90 2000.0 20.471   I    1 2
    716400 17:18:14.090 58:03:000.30 2000.0 20.114   I    1 2
    702809 17:18:14.100 58:01:027.70 2000.0 24.307   I    1 2
    717336 17:18:14.120 58:03:006.80 2000.0 19.540   I    1 2
    591628 17:18:14.200 57:52:017.30 2000.0 22.443   I    1 2
    611851 17:18:14.200 57:54:013.20 2000.0 20.018   I    1 2
    681815 17:18:14.200 57:59:031.10 2000.0 22.063   I    1 2
    704475 17:18:14.210 58:01:037.90 2000.0 24.415   I    1 2
    543373 17:18:14.330 57:47:022.30 2000.0 23.045   I    1 2
    548813 17:18:14.350 57:47:058.40 2000.0 18.719   I    1 2
    556863 17:18:14.350 57:48:048.70 2000.0 17.843   I  483 1
    608859 17:18:14.430 57:53:056.70 2000.0 23.808   I    1 2
    663281 17:18:14.450 57:58:005.60 2000.0 23.882   I    1 2
    538193 17:18:14.480 57:46:048.60 2000.0 22.281   I    1 2
    675857 17:18:14.480 57:59:003.50 2000.0 21.850   I    1 2
    709827 17:18:14.530 58:02:014.20 2000.0 22.523   I    1 2
    639081 17:18:14.590 57:56:019.10 2000.0 24.251   I    1 2
    572262 17:18:14.600 57:50:023.10 2000.0 24.190   I    1 2
    554072 17:18:14.620 57:48:031.40 2000.0 23.799   I    1 2
    661440 17:18:14.630 57:57:057.40 2000.0 22.351   I    1 2
    688461 17:18:14.680 58:00:003.90 2000.0 24.247   I    1 2
    710362 17:18:14.790 58:02:018.10 2000.0 22.180   I    1 2
    646752 17:18:14.820 57:56:052.10 2000.0 23.498   I    1 2
    724567 17:18:14.860 58:03:056.30 2000.0 21.045   I    1 2
    698376 17:18:14.900 58:01:001.60 2000.0 15.297   I    1 2
    596674 17:18:14.940 57:52:045.70 2000.0 21.948   I    1 2
    580052 17:18:15.070 57:51:009.90 2000.0 18.429   I   -2 2
    731061 17:18:15.080 58:04:043.50 2000.0 20.374   I    1 2
    725583 17:18:15.090 58:04:003.50 2000.0 23.366   I    1 2
    651939 17:18:15.240 57:57:014.70 2000.0 23.486   I    1 2
    557007 17:18:15.250 57:48:049.60 2000.0 24.225   I    1 2
    598692 17:18:15.280 57:52:057.30 2000.0 21.773   I    1 2
    733350 17:18:15.320 58:04:059.30 2000.0 24.095   I    1 2
    590551 17:18:15.340 57:52:010.90 2000.0 22.941   I    1 2
    559638 17:18:15.350 57:49:005.00 2000.0 23.824   I    1 2
    547684 17:18:15.360 57:47:051.00 2000.0 23.312   I    1 2
    579123 17:18:15.360 57:51:004.50 2000.0 22.107   I    1 2
    628726 17:18:15.420 57:55:034.20 2000.0 23.343   I    1 2
    613519 17:18:15.440 57:54:021.80 2000.0 18.948   I  482 1
    727934 17:18:15.450 58:04:020.50 2000.0 20.727   I    1 2
    536491 17:18:15.490 57:46:036.20 2000.0 20.953   I    1 2
    567169 17:18:15.490 57:49:052.50 2000.0 24.039   I    1 2
    704769 17:18:15.570 58:01:040.00 2000.0 24.204   I    1 2
    595083 17:18:15.590 57:52:037.10 2000.0 20.660   I    1 2
    610579 17:18:15.590 57:54:006.40 2000.0 22.698   I    1 2
    606023 17:18:15.630 57:53:040.60 2000.0 15.850   I    1 2
    664492 17:18:15.720 57:58:011.10 2000.0 18.437   I   -2 2
    616964 17:18:15.840 57:54:039.90 2000.0 24.213   I    1 2
    717869 17:18:15.890 58:03:010.30 2000.0 21.825   I    1 2
    601488 17:18:15.900 57:53:013.80 2000.0 22.685   I    1 2
    720389 17:18:15.910 58:03:028.20 2000.0 24.404   I    1 2
    714550 17:18:15.930 58:02:046.70 2000.0 24.046   I    1 2
    550854 17:18:15.970 57:48:011.60 2000.0 19.675   I    1 2
    676850 17:18:15.970 57:59:008.00 2000.0 24.792   I    1 2
    596394 17:18:16.020 57:52:044.00 2000.0 23.646   I    1 2
    607857 17:18:16.050 57:53:051.30 2000.0 23.883   I    1 2
    727177 17:18:16.050 58:04:015.00 2000.0 24.380   I    1 2
    734580 17:18:16.050 58:05:007.70 2000.0 24.778   I    1 2
    629101 17:18:16.140 57:55:035.90 2000.0 20.082   I    1 2
    593678 17:18:16.270 57:52:029.40 2000.0 23.460   I    1 2
    715499 17:18:16.280 58:02:053.70 2000.0 22.896   I    1 2
    616298 17:18:16.360 57:54:036.40 2000.0 23.731   I    1 2
    669832 17:18:16.370 57:58:036.40 2000.0 22.968   I    1 2
    703015 17:18:16.370 58:01:028.90 2000.0 23.572   I    1 2
    571461 17:18:16.390 57:50:018.10 2000.0 23.848   I    1 2
    674723 17:18:16.390 57:58:058.20 2000.0 24.759   I    1 2
    573412 17:18:16.410 57:50:030.00 2000.0 23.126   I    1 2
    661374 17:18:16.520 57:57:057.00 2000.0 17.483   I   -2 2
    663789 17:18:16.540 57:58:007.80 2000.0 23.359   I    1 2
    688878 17:18:16.560 58:00:006.00 2000.0 22.201   I    1 2
    734836 17:18:16.600 58:05:009.60 2000.0 21.529   I    1 2
    583542 17:18:16.620 57:51:029.90 2000.0 23.430   I    1 2
    702387 17:18:16.650 58:01:025.10 2000.0 22.697   I    1 2
    690905 17:18:16.690 58:00:016.90 2000.0 23.962   I    1 2
    567351 17:18:16.700 57:49:053.70 2000.0 23.373   I    1 2
    612083 17:18:16.710 57:54:014.40 2000.0 24.356   I    1 2
    727352 17:18:16.800 58:04:016.30 2000.0 22.273   I    1 2
    593153 17:18:16.840 57:52:026.40 2000.0 23.055   I    1 2
    602979 17:18:16.850 57:53:022.80 2000.0 23.780   I    1 2
    545743 17:18:16.880 57:47:038.30 2000.0 20.347   I    1 2
    716523 17:18:16.880 58:03:001.10 2000.0 16.312   I    1 2
    595087 17:18:16.900 57:52:037.20 2000.0 23.847   I    1 2
    688013 17:18:16.900 58:00:001.60 2000.0 23.658   I    1 2
    733416 17:18:16.900 58:04:059.90 2000.0 23.250   I    1 2
    598142 17:18:16.920 57:52:054.30 2000.0 21.714   I    1 2
    596815 17:18:16.940 57:52:046.40 2000.0 23.387   I    1 2
    729195 17:18:16.960 58:04:029.50 2000.0 22.536   I    1 2
    685731 17:18:17.000 57:59:050.50 2000.0 18.884   I    1 2
    651919 17:18:17.020 57:57:014.60 2000.0 24.103   I    1 2
    571918 17:18:17.140 57:50:020.90 2000.0 23.132   I    1 2
    601679 17:18:17.140 57:53:015.00 2000.0 23.465   I    1 2
    549068 17:18:17.180 57:47:060.00 2000.0 21.701   I    1 2
    703995 17:18:17.240 58:01:034.90 2000.0 20.428   I    1 2
    712726 17:18:17.320 58:02:034.00 2000.0 24.196   I    1 2
    728454 17:18:17.320 58:04:024.10 2000.0 24.476   I    1 2
    572882 17:18:17.380 57:50:026.80 2000.0 23.376   I    1 2
    686427 17:18:17.390 57:59:053.90 2000.0 18.984   I    1 2
    713076 17:18:17.390 58:02:036.30 2000.0 24.196   I    1 2
    726932 17:18:17.390 58:04:013.30 2000.0 20.554   I    1 2
    652693 17:18:17.400 57:57:017.90 2000.0 22.150   I    1 2
    557368 17:18:17.410 57:48:051.50 2000.0 18.658   I    1 2
    720010 17:18:17.450 58:03:025.60 2000.0 23.342   I    1 2
    649248 17:18:17.460 57:57:003.00 2000.0 24.266   I    1 2
    627131 17:18:17.500 57:55:026.70 2000.0 23.839   I    1 2
    578279 17:18:17.580 57:51:000.00 2000.0 13.867   I    1 2
    689426 17:18:17.590 58:00:009.00 2000.0 23.737   I    1 2
    596847 17:18:17.610 57:52:046.60 2000.0 20.268   I    1 2
    537691 17:18:17.620 57:46:044.90 2000.0 22.469   I    1 2
    630787 17:18:17.640 57:55:043.40 2000.0 23.933   I    1 2
    587084 17:18:17.740 57:51:050.40 2000.0 22.278   I    1 2
    617106 17:18:17.790 57:54:040.60 2000.0 23.438   I    1 2
    607752 17:18:17.800 57:53:050.60 2000.0 24.413   I    1 2
    691170 17:18:17.800 58:00:018.30 2000.0 20.024   I    1 2
    613332 17:18:17.820 57:54:020.90 2000.0 24.184   I    1 2
    570379 17:18:17.840 57:50:011.50 2000.0 23.576   I    1 2
    638630 17:18:17.840 57:56:017.20 2000.0 19.254   I  481 1
    602658 17:18:17.860 57:53:020.70 2000.0 22.273   I    1 2
    698589 17:18:17.870 58:01:002.90 2000.0 24.132   I    1 2
    548653 17:18:17.900 57:47:057.40 2000.0 20.522   I    1 2
    685153 17:18:17.900 57:59:047.50 2000.0 24.385   I    1 2
    723520 17:18:17.900 58:03:048.80 2000.0 21.133   I    1 2
    632738 17:18:17.950 57:55:052.10 2000.0 23.009   I    1 2
    595275 17:18:17.960 57:52:038.20 2000.0 24.261   I    1 2
    538873 17:18:17.970 57:46:053.50 2000.0 22.867   I    1 2
    682464 17:18:17.970 57:59:034.20 2000.0 18.228   I   -2 2
    666514 17:18:17.980 57:58:020.60 2000.0 23.045   I    1 2
    607058 17:18:18.020 57:53:046.60 2000.0 24.090   I    1 2
    714292 17:18:18.120 58:02:044.90 2000.0 21.566   I    1 2
    645954 17:18:18.160 57:56:048.70 2000.0 23.829   I    1 2
    613059 17:18:18.210 57:54:019.50 2000.0 23.894   I    1 2
    671635 17:18:18.230 57:58:044.70 2000.0 19.697   I    1 2
    567446 17:18:18.270 57:49:054.20 2000.0 18.597   I  482 1
    591530 17:18:18.270 57:52:016.70 2000.0 20.716   I    1 2
    571307 17:18:18.290 57:50:017.10 2000.0 21.609   I    1 2
    596546 17:18:18.370 57:52:044.90 2000.0 20.173   I    1 2
    586632 17:18:18.410 57:51:047.50 2000.0 23.062   I    1 2
    592679 17:18:18.430 57:52:023.60 2000.0 23.750   I    1 2
    599803 17:18:18.460 57:53:004.20 2000.0 22.080   I    1 2
    558482 17:18:18.490 57:48:057.80 2000.0 23.765   I    1 2
    687098 17:18:18.520 57:59:057.10 2000.0 23.134   I    1 2
    592277 17:18:18.530 57:52:021.10 2000.0 21.741   I    1 2
    727419 17:18:18.540 58:04:016.90 2000.0 24.241   I    1 2
    617809 17:18:18.550 57:54:044.00 2000.0 22.236   I    1 2
    594538 17:18:18.560 57:52:034.20 2000.0 17.744   I   -2 2
    608253 17:18:18.570 57:53:053.30 2000.0 24.812   I    1 2
    718303 17:18:18.600 58:03:013.30 2000.0 24.510   I    1 2
    546393 17:18:18.610 57:47:042.60 2000.0 19.570   I    1 2
    694323 17:18:18.650 58:00:036.80 2000.0 23.927   I    1 2
    596768 17:18:18.670 57:52:046.10 2000.0 24.293   I    1 2
    552211 17:18:18.690 57:48:019.70 2000.0 18.514   I    1 2
    689265 17:18:18.720 58:00:008.00 2000.0 23.454   I    1 2
    702271 17:18:18.730 58:01:024.40 2000.0 21.688   I    1 2
    689610 17:18:18.770 58:00:009.90 2000.0 23.454   I    1 2
    625812 17:18:18.800 57:55:020.80 2000.0 23.724   I    1 2
    692110 17:18:18.810 58:00:023.50 2000.0 24.323   I    1 2
    575141 17:18:18.820 57:50:040.30 2000.0 22.429   I    1 2
    679071 17:18:18.860 57:59:018.40 2000.0 24.733   I    1 2
    542538 17:18:18.910 57:47:017.20 2000.0 22.340   I    1 2
    586846 17:18:18.980 57:51:048.80 2000.0 21.931   I    1 2
    636361 17:18:19.030 57:56:007.80 2000.0 24.227   I    1 2
    649593 17:18:19.090 57:57:004.60 2000.0 23.789   I    1 2
    675923 17:18:19.120 57:59:003.70 2000.0 23.593   I    1 2
    630769 17:18:19.150 57:55:043.30 2000.0 23.976   I    1 2
    731805 17:18:19.180 58:04:048.90 2000.0 23.541   I    1 2
    580076 17:18:19.260 57:51:010.00 2000.0 23.410   I    1 2
    613859 17:18:19.260 57:54:023.50 2000.0 22.232   I    1 2
    671094 17:18:19.320 57:58:042.30 2000.0 19.706   I    1 2
    626993 17:18:19.330 57:55:026.10 2000.0 16.942   I   -2 2
    545486 17:18:19.380 57:47:036.50 2000.0 22.799   I    1 2
    647300 17:18:19.410 57:56:054.50 2000.0 24.311   I    1 2
    698989 17:18:19.420 58:01:005.40 2000.0 24.100   I    1 2
